Date,GLD,SP_open,DJ_open,EG_open,OF_Open,OS_Open,SF_Open,USB_Open,PLT_Open,PLD_Open,USDI_Open,GDX_Open,USO_Open
30-03-2012,161.669998,140.919998,13147.94043,67.449997,122.6,103.3,56825,2.214,1637,646.8,79.225,49.619999,39.380001
02-04-2012,161.960007,140.639999,13211.36035,68.650002,122.94,103.28,56899,2.18,1650,654.3,79.035,49.540001,38.93
03-04-2012,163.229996,141.639999,13258.95996,70.349998,125.3,105.06,57550,2.293,1657.4,656.5,78.9,50.470001,39.950001
04-04-2012,157.699997,140.220001,13198.19043,66.5,124.88,104.1,57480,2.223,1645.65,653.6,79.565,47.73,39.119999
05-04-2012,157.869995,139.380005,13067.17969,65.699997,122.54,101.97,55390,2.18,1602.35,634.5,79.915,46.950001,38.73
09-04-2012,159.720001,138.029999,13057.57031,64.449997,122.85,102.55,56228,2.047,1622.7,651,80.05,46.59,38.560001
10-04-2012,159.660004,137.949997,12929.44043,63.599998,122.53,102.34,56040,1.986,1617.8,645.6,79.955,46.439999,38.880001
11-04-2012,161.199997,137.289993,12716.91992,65.050003,119.87,100.95,56110,2.037,1606,641.7,80.105,47.16,38.68
12-04-2012,160.740005,137.130005,12806.4502,65.449997,120.14,102.56,55988,2.056,1589.65,638.1,79.92,46.459999,39.150002
13-04-2012,162.449997,138.470001,12986.2002,72.300003,121.88,103.66,56989,1.989,1609.45,655.4,79.495,47.919998,39.25
16-04-2012,160.509995,137.839996,12850.87988,72.5,121,102.81,55843,1.982,1583.05,642.7,80.085,47.34,39.130001
17-04-2012,160.539993,137.839996,12921.79004,71.75,118.53,103.17,55870,1.996,1576.95,653,79.775,46.82,39.830002
18-04-2012,159.490005,138.460007,13114.55957,71.949997,118.45,104.22,56150,1.975,1584.05,662.3,79.7,46.650002,39.470001
19-04-2012,160,138.630005,13028.73047,71.400002,118.15,102.75,56097,1.968,1581.45,658,79.725,46.950001,39.040001
20-04-2012,159.25,138.330002,12964.48047,71.650002,118.01,104.01,56510,1.959,1578.7,666.1,79.675,46.73,39.509998
23-04-2012,158.199997,136.539993,13028.2002,68.199997,118.7,103.83,56307,1.94,1584.8,677.8,79.375,45.41,38.73
24-04-2012,159.630005,136.910004,12927.76953,66.5,118.75,103.12,55550,1.974,1560.15,671.5,79.495,45.349998,39.369999
25-04-2012,159.479996,138.649994,12997.69043,67.150002,118.38,103.77,55701,1.988,1549.25,668.7,79.295,45.470001,39.330002
26-04-2012,160.460007,138.889999,13090.11035,70.75,119.05,103.97,55334,1.947,1556.4,662.7,79.1,46.32,39.439999
27-04-2012,161.779999,140.580002,13204.7002,71.849998,119.6,104.12,55840,1.937,1569.2,668.3,79.21,46.860001,39.549999
30-04-2012,160.490005,140.110001,13228.30957,71.099998,119.7,104.95,55920,1.919,1576.45,683,78.79,46.369999,39.43
01-05-2012,162.089996,139.789993,13214.16016,71.25,119.28,104.91,54805,1.945,1574.55,683.8,78.875,46.41,39.630001
02-05-2012,160.740005,139.919998,13278.11035,69.699997,119.7,105.99,55202,1.928,1572.65,679.8,78.9,46.07,40.009998
03-05-2012,159.160004,140.339996,13267.58984,68.199997,118.2,105.41,55128,1.933,1562.2,668.6,79.26,45.040001,39.43
04-05-2012,158.820007,138.520004,13204.62012,65.800003,115.91,102.6,55250,1.879,1538.35,662.2,79.24,43.82,37.84
07-05-2012,159.309998,136.509995,13035.84961,65.599998,112.8,98.06,56511,1.873,1523,648.6,79.79,44.09,36.860001
08-05-2012,156.610001,136.279999,13000.73047,62.5,113.16,97.98,55650,1.842,1523.95,647.8,79.68,42.740002,36.73
09-05-2012,154.100006,135.100006,12921.80957,56.450001,113.05,97.39,55036,1.826,1509.5,622.4,80.005,41.389999,36.240002
10-05-2012,155.160004,136.679993,12831.58008,60.349998,112.72,96.46,55000,1.874,1497.6,613.6,80.295,43.549999,36.860001
11-05-2012,153.440002,135.169998,12851.79004,58.450001,112.05,96.53,54510,1.841,1487.7,614.4,80.35,42.580002,36.27
14-05-2012,151.580002,134.309998,12818.49023,56.099998,112.07,95.8,54039,1.769,1467.65,594,80.56,41.57,35.709999
15-05-2012,151.160004,134.020004,12695.04981,54.450001,111.17,93.92,53575,1.77,1440.65,593.1,80.825,40.970001,35.799999
16-05-2012,149.479996,133.940002,12617.32031,51.049999,112.02,93.17,52819,1.759,1436.2,595.5,81.415,39.450001,35.189999
17-05-2012,150.830002,132.860001,12598.32031,52.5,109.43,92.78,51893,1.69,1438.2,596.3,81.52,40.18,35.380001
18-05-2012,154.460007,131.369995,12443.01953,55.5,106.75,92.86,53471,1.723,1452.2,603.2,81.65,42.189999,34.889999
21-05-2012,154.110001,130.160004,12369.15039,54.900002,107.4,91.28,54525,1.743,1459.85,601.3,81.295,41.639999,34.68
22-05-2012,153.589996,132.309998,12505.37988,55.900002,109.25,94.59,54187,1.777,1472.55,615.7,81.115,42.959999,34.91
23-05-2012,151.5,131.25,12501.51953,54.549999,108.11,91.55,54250,1.733,1444.15,610.6,81.905,42.119999,34.419998
24-05-2012,152.710007,132.630005,12491.91016,58.450001,106.1,90.55,53999,1.783,1422.65,592,82.28,44.75,34.290001
25-05-2012,151.889999,132.479996,12530.74023,58.549999,106.55,90.8,54250,1.746,1421.25,587.8,82.445,44.740002,34.209999
29-05-2012,153.470001,133.160004,12454.83008,59.299999,107.45,91.01,54448,1.748,1437.4,594.1,82.415,45.419998,34.529999
30-05-2012,149.740005,132.559998,12579.01953,56.849998,106.82,90.88,53900,1.619,1428.9,603.6,82.605,43.43,33.52
31-05-2012,152.029999,131.710007,12414.41016,57.349998,103.23,87.56,54377,1.563,1407.4,607.25,83.13,44.32,33.040001
01-06-2012,155.410004,129.410004,12391.55957,56.5,101.69,86.45,54002,1.459,1406.15,605.65,83.21,44.830002,31.700001
04-06-2012,157.259995,128.389999,12119.84961,57.700001,98.43,82.97,54407,1.524,1438.65,606,82.885,46.919998,31.34
05-06-2012,156.919998,127.849998,12101.08008,59.849998,99.16,84.16,53953,1.573,1432.8,612.45,82.495,47.099998,31.610001
06-06-2012,158.899994,129.970001,12125,62.25,98.9,84.12,54565,1.661,1439.3,623.1,82.82,48.380001,32.09
07-06-2012,157.820007,133.470001,12416.53027,63.349998,100.91,85.5,55700,1.644,1464.15,623.5,82.25,47.700001,32.77
08-06-2012,153.020004,131.710007,12460.80957,58.950001,99.3,83.63,53751,1.632,1444.6,623,82.28,45.360001,31.190001
11-06-2012,154.830002,134.169998,12553.80957,59.700001,100.24,85.72,54315,1.586,1446.1,624.3,82,46.66,31.9
12-06-2012,155.490005,131.789993,12412.07031,59.349998,96.81,81.21,54668,1.664,1437.6,616.6,82.63,46.119999,31.32
13-06-2012,157.610001,132.529999,12566.37988,61.099998,97.24,83.53,54952,1.599,1451.4,623.1,82.445,47.130001,31.040001
14-06-2012,157.639999,132.339996,12497.88965,62.450001,97.2,82.45,55131,1.642,1459.8,628,82.125,47.139999,31.190001
15-06-2012,157.75,133.380005,12652.20996,63.049999,97.9,84.34,54574,1.586,1491.9,623.6,81.905,47.09,31.639999
18-06-2012,157.460007,133.580002,12767.01953,63.349998,98.04,85.1,54450,1.574,1493.45,630.7,81.235,46.330002,31.02
19-06-2012,158,135.080002,12744.62012,66.099998,95.91,83.06,55025,1.62,1487.5,634,82.11,47.779999,31.74
20-06-2012,156,135.710007,12837.09961,64.449997,95.71,86.03,54455,1.65,1484.9,617.05,81.65,47.099998,31.549999
21-06-2012,153.729996,135.639999,12823.09961,63.299999,92.55,81.09,54450,1.62,1457.6,607.8,81.69,46.27,30.299999
22-06-2012,152.039993,133.130005,12574.82031,62,89.38,78.12,52871,1.676,1436.15,609.2,82.49,44.740002,29.57
25-06-2012,152.580002,132.050003,12639.79981,60.700001,91.65,80.22,52880,1.604,1437.75,606.9,82.49,44.119999,29.68
26-06-2012,153.029999,131.699997,12503.57031,61.25,91.3,79.23,53601,1.628,1445.9,601.1,82.65,44.759998,29.790001
27-06-2012,153.300003,132.419998,12532.92969,61.349998,92.81,79.48,53059,1.621,1431,594.75,82.585,44.700001,30.120001
28-06-2012,151.899994,132.289993,12626.25,60.099998,93.32,80.5,52812,1.584,1416.55,561.3,82.755,43.720001,29.940001
29-06-2012,155.130005,135.199997,12604.59961,62.400002,92.06,78.47,51987,1.643,1391,565.2,82.885,44.990002,30.76
02-07-2012,154.669998,136.479996,12879.70996,61.099998,97.6,84.66,52001,1.587,1449.55,585.2,81.73,44.450001,31.43
03-07-2012,156.970001,136.479996,12868.05957,64.599998,97.24,83.69,52360,1.628,1450.9,576.1,82.025,45.48,32.689999
05-07-2012,155.440002,136.899994,12941.84961,62,99.75,87.75,52629,1.599,1484,596.8,82.34,46,32.689999
06-07-2012,154.229996,135.470001,12889.40039,61.450001,100.4,86.86,53673,1.549,1477.65,587.5,82.91,45.009998,31.77
09-07-2012,153.610001,135.380005,12772.01953,60.900002,98.15,84.34,53260,1.513,1441.55,578.1,83.56,44.310001,31.709999
10-07-2012,155.130005,136.009995,12733.87012,61,99.5,86.02,53551,1.502,1446.45,583.1,83.305,44.669998,32.150002
11-07-2012,152.580002,134.210007,12653.04004,57.049999,97.97,84.14,52722,1.515,1428.4,576.6,83.54,42.540001,31.950001
12-07-2012,151.259995,133.380005,12602.70996,54.5,100.64,86.31,52656,1.478,1427.6,581.5,83.6,41.200001,31.84
13-07-2012,153.449997,133.860001,12573.73047,54.349998,100.53,85.94,52903,1.491,1419.1,579.7,83.855,42.060001,32.389999
16-07-2012,154.429993,135.440002,12776.33008,54.200001,102.76,87.21,52721,1.471,1436.8,584.6,83.4,42.369999,32.799999
17-07-2012,154.009995,135.970001,12728.73047,53.25,103.32,88.33,52793,1.508,1422.65,578,83.26,42.110001,33.400002
18-07-2012,152.669998,136.039993,12796.98047,51.599998,103.58,89.23,52801,1.494,1420.65,584.1,83.12,41.290001,33.48
19-07-2012,153.729996,137.649994,12909.61035,52.299999,105.32,90.52,52745,1.511,1409,575.8,83.105,41.549999,34.240002
20-07-2012,152.970001,136.949997,12942.67969,51.349998,107.5,96.22,52720,1.458,1420.25,583.8,83.015,41.349998,34.16
23-07-2012,152.5,134.470001,12820.4502,50.549999,106.9,91.68,52805,1.438,1407.85,575.2,83.75,40.990002,33.02
24-07-2012,153.630005,135.190002,12720.92969,51,103.09,88.13,52914,1.391,1400.75,573.5,83.835,41.049999,33.099998
25-07-2012,155.330002,134.210007,12617.76953,52.200001,103.16,88.21,52861,1.397,1387.9,563.9,84.135,41.549999,33.099998
26-07-2012,156.699997,135.889999,12680.58984,52.650002,104.15,89.16,53370,1.438,1400.25,565.9,83.755,42.080002,33.650002
27-07-2012,157.639999,136.889999,12888.91016,49.900002,105.19,89.56,53220,1.545,1405.2,563.7,82.93,43.029999,33.509998
30-07-2012,156.839996,138.520004,13075.34961,55.25,106.37,90.2,53125,1.5,1410.9,578,82.755,43.009998,33.599998
31-07-2012,157.600006,138.490005,13071.71973,56.650002,106.12,89.68,53920,1.47,1415.85,588,82.865,43.740002,33.450001
01-08-2012,155.179993,138.699997,13007.46973,54.150002,104.4,88.17,53900,1.524,1410.15,587.9,82.78,42.59,33.029999
02-08-2012,154.660004,136.550003,12969.7002,52.849998,105.8,88.96,53157,1.478,1402.15,583.1,83.17,41.990002,32.599998
03-08-2012,154.649994,138.559998,12884.82031,54.049999,105.93,87.42,52997,1.568,1388.2,568.8,83.43,42.549999,33.529999
06-08-2012,155.919998,139.720001,13099.87988,54.75,108.6,91.39,53265,1.565,1407.15,577.4,82.405,42.93,33.950001
07-08-2012,156.369995,140.179993,13118.65039,56,109.43,92.06,53309,1.628,1401.1,578.8,82.33,44.040001,34.639999
08-08-2012,156.490005,139.850006,13158.09961,57.400002,111.58,93.51,53399,1.651,1409,585.7,82.375,44.07,35.029999
09-08-2012,156.360001,140.289993,13174.73047,55.799999,111.99,93.58,53450,1.695,1409.15,586.9,82.355,44,34.959999
10-08-2012,156.899994,140.039993,13163.15039,56.5,113.28,93.5,53450,1.659,1412.85,586.1,82.7,44.48,34.48
13-08-2012,157.050003,140.600006,13204.92969,57.25,113.4,93.38,53582,1.666,1401.1,581.5,82.64,45,34.959999
14-08-2012,155.059998,141.289993,13168.11035,56.25,113.47,92.85,53448,1.733,1390.1,575.2,82.525,44.07,34.889999
16-08-2012,155.850006,141.149994,13163.24023,57.299999,116.55,94.41,53510,1.835,1396.25,575.5,82.695,44.389999,35.330002
17-08-2012,157.059998,142.229996,13251.2002,58.849998,114.48,95.49,53723,1.814,1437,582.8,82.445,45.75,35.759998
20-08-2012,156.520004,141.979996,13274.58008,59.450001,113.83,96.66,53646,1.81,1477.75,606.3,82.56,45.32,35.82
21-08-2012,158.809998,142.539993,13272.09961,61.25,113.65,96.13,54315,1.802,1489.45,605.3,82.485,46.360001,36.330002
22-08-2012,159.190002,141.399994,13198.30957,62.900002,114.71,97.03,55227,1.695,1508.95,625,81.9,46.450001,35.970001
23-08-2012,161.410004,141.470001,13171.37012,67.599998,114.84,97.41,55425,1.675,1539.6,631.8,81.48,47.959999,36.349998
24-08-2012,161.869995,140.309998,13052.82031,65.150002,114.59,96.31,56768,1.687,1542.1,652.2,81.39,47.34,35.93
27-08-2012,161.770004,141.889999,13157.74023,65.199997,113.8,96.77,57670,1.652,1550.7,656.5,81.615,47.59,35.450001
28-08-2012,161.630005,141.179993,13122.74023,64.449997,112.68,95.69,58115,1.637,1545.55,653.2,81.7,47.07,35.73
29-08-2012,161.600006,141.520004,13103.45996,64.449997,112.34,96.17,57525,1.652,1518.15,635.7,81.365,46.959999,35.740002
30-08-2012,161.259995,140.899994,13101.29004,63.799999,112.5,95.33,57413,1.628,1517,630.95,81.57,46.419998,35.41
31-08-2012,161.139999,141.289993,13002.71973,65.150002,112.48,94.92,56865,1.548,1507.7,617.05,81.7,46.43,35.869999
04-09-2012,164.110001,141.039993,13092.15039,66.900002,115.51,96.38,59700,1.574,1553.1,626.8,81.235,48.07,35.959999
05-09-2012,164.119995,141.089996,13036.08984,67.800003,114.1,95.62,60240,1.596,1567.2,635.5,81.49,47.73,35.470001
06-09-2012,165.160004,141.759995,13045.23047,68.849998,113.67,96.01,62049,1.676,1568.05,642.55,81.255,48.459999,35.990002
07-09-2012,167.770004,144.009995,13289.53027,71.099998,112.8,94.72,62037,1.668,1580.85,644.5,81.12,50.259998,35.470001
10-09-2012,167.839996,144.190002,13308.55957,73.400002,114.55,96.3,64008,1.654,1597.5,654.55,80.185,50.299999,35.639999
11-09-2012,168.220001,143.600006,13254.59961,71.900002,114.65,96.4,64102,1.7,1592.5,670.5,80.36,49.93,36.099998
12-09-2012,168.839996,144.389999,13321.62012,72.800003,115,96.91,63899,1.758,1605.95,677.75,79.86,50.189999,36.169998
13-09-2012,167.869995,144.369995,13329.70996,72.150002,115.6,97.01,63268,1.721,1643.3,684.2,79.665,49.889999,36.57
14-09-2012,171.889999,146.880005,13540.40039,76.900002,115.66,98.08,65400,1.869,1693.05,696.95,79.23,53.029999,36.959999
17-09-2012,171.770004,146.940002,13588.57031,79.25,116.67,99.36,64120,1.843,1708.3,696.3,78.84,54.02,36.860001
18-09-2012,170.809998,146.490005,13552.33008,78.5,113.45,96.92,63651,1.812,1665.2,681,79.085,53.790001,35.779999
19-09-2012,171.880005,146.789993,13565.41016,78.949997,111.71,95.72,64599,1.774,1621.6,664.5,79.27,54.509998,34.950001
20-09-2012,171.029999,146.029999,13575.16992,78.800003,108.18,96.58,64320,1.765,1641.45,668.75,79.135,54.130001,34.080002
21-09-2012,172.929993,146.639999,13597.24023,80.199997,110.5,93.06,64448,1.754,1629.8,665.1,79.46,55.110001,34.619999
24-09-2012,170.630005,145.149994,13577.84961,76.099998,111.5,93.23,63121,1.715,1634.35,641.35,79.42,54.060001,34.009998
25-09-2012,171.759995,145.960007,13559.91992,76.5,109.93,92.2,62599,1.671,1626.7,645,79.555,53.709999,34.310001
26-09-2012,169.460007,144.070007,13458.62988,72.099998,109.88,91,62390,1.609,1632.8,618.5,79.725,51.549999,33.5
27-09-2012,171.020004,143.889999,13413.46973,74.300003,110.17,90.18,62669,1.656,1641.2,629.1,79.865,53.09,33.830002
28-09-2012,172.029999,144.089996,13485.88965,75.5,112.53,92.38,63048,1.633,1657.85,636.9,79.625,53.689999,34.110001
01-10-2012,172.830002,144.520004,13437.66016,77.300003,112.34,92.19,62642,1.618,1656.65,633.1,80.045,54.209999,34.450001
03-10-2012,172.509995,144.889999,13479.20996,76.449997,111.36,91.67,62872,1.616,1679.45,651,79.855,53.68,33.57
04-10-2012,173.199997,145.639999,13495.17969,74.449997,108.2,88.06,62344,1.673,1691.45,655.7,79.94,53.490002,32.990002
05-10-2012,172.869995,146.910004,13569.17969,75.300003,112.45,91.61,62250,1.732,1727.05,671.1,79.48,53.990002,33.700001
09-10-2012,171.860001,145.529999,13582.87988,74.650002,112.22,89.75,61560,1.713,1696.2,658.4,79.65,53.43,33.450001
10-10-2012,170.539993,144.179993,13473.53027,70.75,114.23,92.36,61570,1.68,1688.15,655.9,80.185,51.970001,34.25
11-10-2012,171.300003,144.279999,13346.28027,71.849998,114.56,91.34,62161,1.668,1669.8,648.8,80.145,52.82,34.27
12-10-2012,171.149994,143.460007,13325.62012,71.199997,115.96,92.64,61761,1.656,1686.25,652.8,79.85,52.59,34.16
15-10-2012,169.009995,143.229996,13329.54004,69.550003,114.64,91.72,61066,1.668,1639.55,631.1,79.82,51.27,33.619999
16-10-2012,168.869995,144.759995,13423.83984,71.199997,115.72,91.83,59919,1.722,1642.6,633.5,79.745,51.959999,33.939999
17-10-2012,169.210007,145.639999,13539.62988,72.5,113.93,92.13,60167,1.822,1654,641.7,79.215,52.759998,34.279999
18-10-2012,168.800003,145.820007,13553.24023,73.25,113.13,92.19,60592,1.831,1667.6,650.9,79.12,52.560001,33.75
19-10-2012,168.419998,145.550003,13545.33008,70.449997,112.26,92.79,60650,1.766,1647.75,644.8,79.425,51.349998,34.450001
22-10-2012,167.080002,143.149994,13344.28027,70.949997,109.95,91.14,59845,1.815,1617.45,624.6,79.7,51.619999,33.310001
23-10-2012,166.039993,141.860001,13344.90039,70.800003,109.52,89.22,59691,1.761,1615,625.7,79.62,51.23,32.139999
24-10-2012,165.779999,141.929993,13103.53027,71.25,108.31,86.62,59224,1.794,1582.15,598.8,80.035,51.349998,31.879999
25-10-2012,166.289993,142.020004,13079.63965,70.650002,107.59,85.71,59151,1.812,1568.4,595.7,80.075,51.290001,31.9
26-10-2012,166.229996,141.300003,13104.21973,70.800003,108.49,86.12,59300,1.749,1572.1,605.5,80.185,51.709999,31.65
31-10-2012,166.470001,141.850006,13107.44043,71.5,109.14,85.8,59560,1.694,1557.65,595.8,80.005,51.880001,31.809999
01-11-2012,167.020004,141.649994,13099.19043,73.900002,108.49,86.19,59870,1.73,1571.25,606.8,79.99,52.459999,31.85
02-11-2012,164.449997,143.679993,13232.62012,73.199997,108.07,87.01,59650,1.717,1570.25,610.4,80.115,51.32,31.950001
05-11-2012,163.119995,141.350006,13092.28027,71.550003,105.55,84.67,57788,1.679,1551.2,604,80.71,50.040001,31.379999
06-11-2012,163.910004,142.279999,13112.90039,70.650002,107.93,85.75,58595,1.751,1549.5,612.8,80.8,50.02,31.93
07-11-2012,166.869995,141.660004,13228.24023,73.550003,110.83,88.46,60000,1.644,1555.95,615.4,80.785,50.709999,31.98
08-11-2012,166.139999,139.699997,12932.80957,74.25,106.92,84.54,59495,1.618,1546.5,611.7,80.94,50.77,31.299999
09-11-2012,168.210007,137.619995,12811.16992,76.199997,107.15,85.16,60000,1.613,1547.1,614.7,80.95,51.470001,31.309999
13-11-2012,166.660004,137.539993,12808.70996,72.25,108.7,85.71,61101,1.595,1563.75,606.8,81.19,49.459999,31.309999
14-11-2012,167.460007,138.210007,12746.54004,74.050003,108.12,85.44,61199,1.589,1586.15,635.8,81.15,49.419998,31.52
15-11-2012,167,135.979996,12571.09961,72.150002,109.68,86.57,61231,1.595,1586.55,633,81.205,47.150002,31.940001
16-11-2012,165.740005,135.899994,12542.30957,69.449997,107.69,85.3,61033,1.584,1572.3,633.3,81.095,45.900002,31.82
19-11-2012,167.75,137.899994,12590.23047,72.199997,109.2,87.38,61020,1.613,1564.95,628.9,81.25,47.560001,32.52
20-11-2012,167.75,138.910004,12790.88965,74.650002,111.8,89.22,61516,1.668,1577.5,641.4,81.025,47.540001,32.41
21-11-2012,167.190002,139.309998,12788.36035,73.5,110.49,87.33,61602,1.68,1580.8,637.3,80.98,47.34,32
23-11-2012,167.970001,140.130005,12833.12988,76.5,110.47,87.71,62190,1.693,1583.05,654.9,80.755,48.349998,32.099998
26-11-2012,169.559998,140.649994,13008.4502,76.800003,111.16,88.29,63300,1.666,1616.6,667.1,80.23,48.5,32.060001
27-11-2012,169.139999,140.910004,12963.37988,76.849998,111,87.91,63877,1.639,1615.65,666.5,80.12,48.27,32.119999
28-11-2012,165.429993,139.759995,12875.55957,73.050003,109.95,87.42,63427,1.633,1611.55,669.2,80.39,46.580002,31.370001
29-11-2012,167.139999,141.990005,12977.34961,74.650002,109.7,86.62,63010,1.62,1612.6,670.8,80.32,48.130001,32.419998
30-11-2012,166.940002,142.139999,13022.04981,72.300003,110.35,87.79,62882,1.616,1614.2,682.3,80.195,47.759998,32.369999
03-12-2012,166.110001,142.800003,13027.73047,72.25,110.96,88.89,62301,1.622,1605.3,681.5,80.195,47.52,33.040001
04-12-2012,164.059998,141.440002,12966.4502,69.5,110.92,89.02,62200,1.605,1608.05,680.2,79.885,45.880001,32.23
05-12-2012,164.220001,141.369995,12948.95996,69.949997,109.87,88.54,60825,1.591,1583,681.4,79.62,46.68,32.400002
06-12-2012,163.720001,141.369995,13026.19043,66.900002,108.63,87.91,62300,1.586,1581.8,684.05,79.865,45.330002,31.74
07-12-2012,164.880005,142.529999,13072.87012,68.349998,107.05,86.47,62476,1.623,1596.65,693.2,80.27,45.959999,31.68
10-12-2012,166.110001,142.210007,13154.88965,68.599998,107.3,86.05,62658,1.618,1608.9,700,80.54,46.299999,31.65
11-12-2012,165.449997,143.059998,13170.33984,67.300003,107.45,85.76,62850,1.656,1623.15,700,80.32,46.380001,31.42
12-12-2012,166.199997,144,13250.04981,67.75,108.14,85.76,62359,1.702,1633,692.15,80.07,46.720001,31.85
13-12-2012,163.869995,143.419998,13241.37988,67.150002,109.36,86.78,63065,1.732,1628.4,685.7,79.9,46.560001,31.620001
14-12-2012,164.169998,142.320007,13170.79981,66.5,108.2,86.22,61647,1.704,1614.4,692.4,79.955,46.150002,31.65
17-12-2012,164.160004,142.470001,13135.16992,67.550003,108.3,86.98,61444,1.773,1614.85,700.05,79.59,46.32,31.85
18-12-2012,164.350006,144,13236.61035,68.050003,107.98,87.69,61607,1.821,1608.35,693,79.62,46.52,32.099998
19-12-2012,161.309998,145.529999,13351.04004,64.949997,108.9,89.44,60556,1.807,1598.35,691.9,79.38,45.529999,32.259998
20-12-2012,159.869995,144.380005,13246.66992,62.5,110.1,89.73,59501,1.8,1588.6,685,79.405,44.849998,32.630001
21-12-2012,159.820007,142.169998,13309.9502,63.200001,110.2,90.1,57599,1.77,1555,681,79.375,44.669998,32.16
24-12-2012,160.880005,142.479996,13190.15039,63.599998,109.02,88.66,58149,1.776,1544.15,683.5,79.7,44.860001,32.189999
26-12-2012,161.360001,142.639999,13138.84961,64.449997,109.15,88.66,57790,1.749,1550.3,691.35,79.735,45.029999,33.049999
27-12-2012,160.229996,141.789993,13114.96973,62.950001,110.78,91.06,57597,1.734,1544,694.6,79.64,44.759998,33.169998
28-12-2012,160.940002,140.639999,13095.08008,63.450001,111.24,91.31,58151,1.701,1536.6,717.2,79.725,45.290001,33.18
31-12-2012,160.899994,139.660004,12938.19043,62.849998,110.35,90.44,57749,1.756,1527.3,697.3,79.735,45,32.900002
02-01-2013,163.490005,145.110001,13104.29981,65.800003,111.5,91.88,58016,1.835,1540.15,698.3,79.62,47.23,34
03-01-2013,162.479996,145.990005,13413.00977,66.25,112.2,92.93,58910,1.911,1571.65,707,79.93,46.740002,33.849998
04-01-2013,159.520004,145.970001,13391.04981,62.75,111.72,92.91,58525,1.903,1555.1,679.05,80.77,44.790001,33.700001
07-01-2013,159.360001,145.850006,13436.12988,62.650002,111.42,93.23,58200,1.901,1563.8,691.4,80.61,44.849998,33.720001
08-01-2013,160.460007,145.710007,13377.41992,61.849998,111.42,93.41,58050,1.864,1560.95,672.9,80.31,44.52,34.009998
09-01-2013,160.770004,145.869995,13329.91992,62.049999,111.9,93.18,58350,1.86,1582,673.6,80.51,44.619999,33.950001
10-01-2013,161.610001,146.729996,13391.82031,62.5,111.68,93.22,58064,1.899,1594.85,686.5,80.75,44.860001,34.279999
11-01-2013,161.860001,147.039993,13471.4502,64.300003,111.95,93.9,58620,1.866,1635.85,698.5,79.86,45.34,33.869999
14-01-2013,161.880005,146.889999,13488.42969,65.849998,110.62,93.78,58300,1.848,1634.85,704.6,79.535,45.68,34.119999
15-01-2013,162.800003,146.289993,13507.32031,65.449997,111.93,94.23,58853,1.836,1656.85,703.8,79.54,45.52,34.25
16-01-2013,162.419998,146.770004,13534.88965,65,110.52,93.44,59584,1.819,1684.4,712,79.765,45.290001,34.040001
17-01-2013,161.940002,147.699997,13511.23047,64.150002,109.74,94.24,59706,1.884,1691,722.8,79.8,44.950001,34.700001
18-01-2013,163.949997,147.970001,13596.01953,64.099998,111.1,95.34,59405,1.84,1687.35,723.7,79.76,45.25,34.700001
22-01-2013,163.479996,148.330002,13649.7002,64,111.71,95.25,59396,1.843,1683.55,717.2,80.185,45.029999,34.82
23-01-2013,163.919998,149.130005,13712.20996,65.150002,112.42,96.87,59680,1.828,1701,726.9,79.94,45.619999,34.919998
24-01-2013,161.979996,149.149994,13779.33008,63.25,112.76,95.56,59780,1.852,1688.55,724.4,80.05,44.220001,34.799999
25-01-2013,160.559998,149.880005,13825.33008,60.450001,113.28,95.98,58954,1.949,1681.35,726.6,80.08,42.950001,34.869999
28-01-2013,160.240005,150.289993,13895.98047,57.150002,113.45,96.09,58151,1.965,1693.75,742.6,79.84,41.959999,34.959999
29-01-2013,161.009995,149.770004,13881.92969,58.549999,113.48,96.5,57795,1.999,1668.7,738.4,79.85,42.119999,35.189999
30-01-2013,162.679993,150.639999,13954.41992,58.450001,114.28,97.39,58030,1.992,1682.35,751.2,79.625,42.93,35.419998
31-01-2013,161.619995,149.889999,13910.41992,56.650002,114.91,98,59051,1.985,1688.8,749.4,79.275,41.869999,35.16
01-02-2013,162.660004,150.649994,13860.58008,56.799999,115.77,97.44,57930,2.025,1677.15,743.7,79.14,42.27,35.02
04-02-2013,161.190002,150.320007,14009.79004,55.75,116.5,97.75,58195,1.957,1688.35,757.9,79.175,42.029999,34.889999
05-02-2013,162.75,150.350006,13880.08008,56.849998,115.47,96.14,58432,2.005,1700,756.6,79.65,42.59,35.049999
06-02-2013,162.130005,150.520004,13979.29981,56.5,116.45,96.7,58275,1.964,1713.55,765.2,79.555,42.220001,34.549999
07-02-2013,161.240005,151.210007,13986.51953,55.950001,116.9,96.94,58369,1.959,1737.8,764.3,79.805,42.110001,35.099998
08-02-2013,161.460007,151.220001,13944.04981,56.650002,117.48,95.94,58114,1.95,1718.55,750.2,80.3,42.57,34.880001
11-02-2013,159.779999,151.740005,13992.96973,55.599998,118.9,95.86,58309,1.964,1713.9,753.7,80.275,41.939999,34.549999
12-02-2013,159.350006,151.779999,13971.24023,54.650002,118.27,97.02,57502,1.979,1696.75,759.3,80.415,41.419998,35.259998
13-02-2013,159.600006,152.330002,14018.7002,55,118.66,97.62,57699,2.028,1722.15,773.3,80.1,41.799999,35.419998
14-02-2013,159.309998,151.690002,13982.91016,53.599998,117.9,97.2,57469,1.998,1722.85,765.4,80.18,41.389999,35.259998
